Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version
c2b8187,"POLYGON((-122.976837158203 49.2201232910156, -122.975463867188 49.2201232910156, -122.975463867188 49.2214965820313, -122.976837158203 49.2214965820312, -122.976837158203 49.2201232910156))",49.22,-122.977,49.222,-122.975,POINT(-122.97587 49.22071),49.221,-122.976,Burnaby,,British Columbia,Canada,CA-BC,0.02,5,2020-10-02,5.1
c28z2se,"POLYGON((-122.669219970703 49.1116333007812, -122.667846679688 49.1116333007812, -122.667846679688 49.1130065917969, -122.669219970703 49.1130065917969, -122.669219970703 49.1116333007812))",49.112,-122.669,49.113,-122.668,POINT(-122.66862 49.11247),49.112,-122.669,Langley,,British Columbia,Canada,CA-BC,0.042,8,2020-10-02,5.1
c28z8wr,"POLYGON((-122.663726806641 49.1651916503906, -122.662353515625 49.1651916503906, -122.662353515625 49.1665649414062, -122.663726806641 49.1665649414062, -122.663726806641 49.1651916503906))",49.165,-122.664,49.167,-122.662,POINT(-122.66282 49.16582),49.166,-122.663,Langley,,British Columbia,Canada,CA-BC,0.052,3,2020-10-02,5.1
c28xgqj,"POLYGON((-122.897186279297 49.207763671875, -122.895812988281 49.207763671875, -122.895812988281 49.2091369628906, -122.897186279297 49.2091369628906, -122.897186279297 49.207763671875))",49.208,-122.897,49.209,-122.896,POINT(-122.89654 49.20844),49.208,-122.897,New Westminster,,British Columbia,Canada,CA-BC,0.037,6,2020-10-02,5.1
c28qvkk,"POLYGON((-123.162231445312 49.0223693847656, -123.160858154297 49.0223693847656, -123.160858154297 49.0237426757812, -123.162231445312 49.0237426757812, -123.162231445312 49.0223693847656))",49.022,-123.162,49.024,-123.161,POINT(-123.16158 49.02296),49.023,-123.162,Delta,,British Columbia,Canada,CA-BC,0.12,35,2020-10-02,5.1
c28z95h,"POLYGON((-122.645874023438 49.1473388671875, -122.644500732422 49.1473388671875, -122.644500732422 49.1487121582031, -122.645874023438 49.1487121582031, -122.645874023438 49.1473388671875))",49.147,-122.646,49.149,-122.644,POINT(-122.64576 49.14818),49.148,-122.646,Langley,,British Columbia,Canada,CA-BC,0.008,3,2020-10-02,5.1
c2b2nzd,"POLYGON((-123.099060058594 49.2599487304688, -123.097686767578 49.2599487304688, -123.097686767578 49.2613220214844, -123.099060058594 49.2613220214844, -123.099060058594 49.2599487304688))",49.26,-123.099,49.261,-123.098,POINT(-123.09878 49.26014),49.26,-123.099,Vancouver,,British Columbia,Canada,CA-BC,0.022,3,2020-10-02,5.1
c2b80dc,"POLYGON((-123.023529052734 49.2338562011719, -123.022155761719 49.2338562011719, -123.022155761719 49.2352294921875, -123.023529052734 49.2352294921875, -123.023529052734 49.2338562011719))",49.234,-123.024,49.235,-123.022,POINT(-123.02309 49.23437),49.234,-123.023,Burnaby,,British Columbia,Canada,CA-BC,0.053,5,2020-10-02,5.1
c28x8ke,"POLYGON((-123.031768798828 49.1555786132812, -123.030395507812 49.1555786132812, -123.030395507812 49.1569519042969, -123.031768798828 49.1569519042969, -123.031768798828 49.1555786132812))",49.156,-123.032,49.157,-123.03,POINT(-123.03074 49.15621),49.156,-123.031,Richmond,,British Columbia,Canada,CA-BC,0.062,9,2020-10-02,5.1
c3fm636,"POLYGON((-120.484313964844 55.7734680175781, -120.482940673828 55.7734680175781, -120.482940673828 55.7748413085938, -120.484313964844 55.7748413085938, -120.484313964844 55.7734680175781))",55.773,-120.484,55.775,-120.483,POINT(-120.4833 55.77427),55.774,-120.483,Peace River D,,British Columbia,Canada,CA-BC,0.887,4,2020-10-02,5.1
c2b812x,"POLYGON((-122.982330322266 49.2214965820312, -122.98095703125 49.2214965820312, -122.98095703125 49.2228698730469, -122.982330322266 49.2228698730469, -122.982330322266 49.2214965820312))",49.222,-122.982,49.223,-122.981,POINT(-122.98193 49.22236),49.222,-122.982,Burnaby,,British Columbia,Canada,CA-BC,0.01,3,2020-10-02,5.1
c2b8kd9,"POLYGON((-122.847747802734 49.2764282226562, -122.846374511719 49.2764282226562, -122.846374511719 49.2778015136719, -122.847747802734 49.2778015136719, -122.847747802734 49.2764282226562))",49.276,-122.848,49.278,-122.846,POINT(-122.84723 49.27664),49.277,-122.847,Port Moody,,British Columbia,Canada,CA-BC,0.006,3,2020-10-02,5.1
c28qvk1,"POLYGON((-123.166351318359 49.02099609375, -123.164978027344 49.02099609375, -123.164978027344 49.0223693847656, -123.166351318359 49.0223693847656, -123.166351318359 49.02099609375))",49.021,-123.166,49.022,-123.165,POINT(-123.16583 49.02159),49.022,-123.166,Delta,,British Columbia,Canada,CA-BC,0.018,3,2020-10-02,5.1
c3ft0nx,"POLYGON((-120.224761962891 55.7583618164062, -120.223388671875 55.7583618164062, -120.223388671875 55.7597351074219, -120.224761962891 55.7597351074219, -120.224761962891 55.7583618164062))",55.758,-120.225,55.76,-120.223,POINT(-120.22453 55.75926),55.759,-120.225,Dawson Creek,,British Columbia,Canada,CA-BC,0.021,3,2020-10-02,5.1
c28xcmp,"POLYGON((-122.982330322266 49.2022705078125, -122.98095703125 49.2022705078125, -122.98095703125 49.2036437988281, -122.982330322266 49.2036437988281, -122.982330322266 49.2022705078125))",49.202,-122.982,49.204,-122.981,POINT(-122.98126 49.20241),49.202,-122.981,Burnaby,,British Columbia,Canada,CA-BC,0.025,4,2020-10-02,5.1
c28z8eg,"POLYGON((-122.669219970703 49.1514587402344, -122.667846679688 49.1514587402344, -122.667846679688 49.15283203125, -122.669219970703 49.15283203125, -122.669219970703 49.1514587402344))",49.151,-122.669,49.153,-122.668,POINT(-122.66818 49.15208),49.152,-122.668,Langley,,British Columbia,Canada,CA-BC,0.292,100,2020-10-02,5.1
c2b8211,"POLYGON((-123.045501708984 49.2681884765625, -123.044128417969 49.2681884765625, -123.044128417969 49.2695617675781, -123.045501708984 49.2695617675781, -123.045501708984 49.2681884765625))",49.268,-123.045,49.27,-123.044,POINT(-123.04461 49.26931),49.269,-123.045,Vancouver,,British Columbia,Canada,CA-BC,0.024,3,2020-10-02,5.1
c2b2rkk,"POLYGON((-123.074340820312 49.2860412597656, -123.072967529297 49.2860412597656, -123.072967529297 49.2874145507812, -123.074340820312 49.2874145507812, -123.074340820312 49.2860412597656))",49.286,-123.074,49.287,-123.073,POINT(-123.07356 49.2865),49.287,-123.074,Vancouver,,British Columbia,Canada,CA-BC,0.21,8,2020-10-02,5.1
c28zbqh,"POLYGON((-122.678833007812 49.207763671875, -122.677459716797 49.207763671875, -122.677459716797 49.2091369628906, -122.678833007812 49.2091369628906, -122.678833007812 49.207763671875))",49.208,-122.679,49.209,-122.677,POINT(-122.67796 49.20845),49.208,-122.678,Pitt Meadows,,British Columbia,Canada,CA-BC,0.016,4,2020-10-02,5.1
c2b850d,"POLYGON((-122.912292480469 49.2214965820312, -122.910919189453 49.2214965820312, -122.910919189453 49.2228698730469, -122.912292480469 49.2228698730469, -122.912292480469 49.2214965820312))",49.222,-122.912,49.223,-122.911,POINT(-122.91172 49.22248),49.222,-122.912,New Westminster,,British Columbia,Canada,CA-BC,0.011,13,2020-10-02,5.1
c2b82eq,"POLYGON((-123.016662597656 49.2805480957031, -123.015289306641 49.2805480957031, -123.015289306641 49.2819213867188, -123.016662597656 49.2819213867188, -123.016662597656 49.2805480957031))",49.281,-123.017,49.282,-123.015,POINT(-123.01602 49.28127),49.281,-123.016,Burnaby,,British Columbia,Canada,CA-BC,0.016,3,2020-10-02,5.1
c2b8569,"POLYGON((-122.902679443359 49.2324829101563, -122.901306152344 49.2324829101562, -122.901306152344 49.2338562011719, -122.902679443359 49.2338562011719, -122.902679443359 49.2324829101563))",49.232,-122.903,49.234,-122.901,POINT(-122.90192 49.23304),49.233,-122.902,Burnaby,,British Columbia,Canada,CA-BC,0.006,3,2020-10-02,5.1
c342m0j,"POLYGON((-120.359344482422 50.6689453125, -120.357971191406 50.6689453125, -120.357971191406 50.6703186035156, -120.359344482422 50.6703186035156, -120.359344482422 50.6689453125))",50.669,-120.359,50.67,-120.358,POINT(-120.35825 50.66953),50.67,-120.358,Kamloops,,British Columbia,Canada,CA-BC,0.02,4,2020-10-02,5.1
c28rru4,"POLYGON((-123.055114746094 49.10888671875, -123.053741455078 49.10888671875, -123.053741455078 49.1102600097656, -123.055114746094 49.1102600097656, -123.055114746094 49.10888671875))",49.109,-123.055,49.11,-123.054,POINT(-123.05409 49.10942),49.109,-123.054,Delta,,British Columbia,Canada,CA-BC,0.018,3,2020-10-02,5.1
c28xg4j,"POLYGON((-122.908172607422 49.185791015625, -122.906799316406 49.185791015625, -122.906799316406 49.1871643066406, -122.908172607422 49.1871643066406, -122.908172607422 49.185791015625))",49.186,-122.908,49.187,-122.907,POINT(-122.90737 49.18638),49.186,-122.907,Surrey,,British Columbia,Canada,CA-BC,0.11,3,2020-10-02,5.1
cbfggc0,"POLYGON((-97.218017578125 49.8834228515625, -97.2166442871094 49.8834228515625, -97.2166442871094 49.8847961425781, -97.218017578125 49.8847961425781, -97.218017578125 49.8834228515625))",49.883,-97.218,49.885,-97.217,POINT(-97.21744 49.88414),49.884,-97.217,Winnipeg,,Manitoba,Canada,CA-MB,0.036,6,2020-10-02,5.1
cbfgy2x,"POLYGON((-97.0985412597656 49.8806762695312, -97.09716796875 49.8806762695312, -97.09716796875 49.8820495605469, -97.0985412597656 49.8820495605469, -97.0985412597656 49.8806762695312))",49.881,-97.099,49.882,-97.097,POINT(-97.09753 49.88189),49.882,-97.098,Winnipeg,,Manitoba,Canada,CA-MB,0.357,298,2020-10-02,5.1
cbfgv16,"POLYGON((-97.1603393554688 49.8847961425781, -97.1589660644531 49.8847961425781, -97.1589660644531 49.8861694335938, -97.1603393554688 49.8861694335938, -97.1603393554688 49.8847961425781))",49.885,-97.16,49.886,-97.159,POINT(-97.15964 49.88581),49.886,-97.16,Winnipeg,,Manitoba,Canada,CA-MB,0.026,17,2020-10-02,5.1
cbfgw0n,"POLYGON((-97.1109008789062 49.833984375, -97.1095275878906 49.833984375, -97.1095275878906 49.8353576660156, -97.1109008789062 49.8353576660156, -97.1109008789062 49.833984375))",49.834,-97.111,49.835,-97.11,POINT(-97.11002 49.8346),49.835,-97.11,Winnipeg,,Manitoba,Canada,CA-MB,0.014,3,2020-10-02,5.1
cbfgw0m,"POLYGON((-97.1122741699219 49.8353576660156, -97.1109008789062 49.8353576660156, -97.1109008789062 49.8367309570312, -97.1122741699219 49.8367309570312, -97.1122741699219 49.8353576660156))",49.835,-97.112,49.837,-97.111,POINT(-97.11141 49.83592),49.836,-97.111,Winnipeg,,Manitoba,Canada,CA-MB,0.087,5,2020-10-02,5.1
cbfgf8z,"POLYGON((-97.2633361816406 49.8820495605469, -97.261962890625 49.8820495605469, -97.261962890625 49.8834228515625, -97.2633361816406 49.8834228515625, -97.2633361816406 49.8820495605469))",49.882,-97.263,49.883,-97.262,POINT(-97.26226 49.88261),49.883,-97.262,Winnipeg,,Manitoba,Canada,CA-MB,0.011,3,2020-10-02,5.1
cbbgx7h,"POLYGON((-99.8712158203125 49.8504638671875, -99.8698425292969 49.8504638671875, -99.8698425292969 49.8518371582031, -99.8712158203125 49.8518371582031, -99.8712158203125 49.8504638671875))",49.85,-99.871,49.852,-99.87,POINT(-99.87089 49.85128),49.851,-99.871,Brandon,,Manitoba,Canada,CA-MB,0.055,9,2020-10-02,5.1
cbfgyck,"POLYGON((-97.0806884765625 49.8847961425781, -97.0793151855469 49.8847961425781, -97.0793151855469 49.8861694335938, -97.0806884765625 49.8861694335938, -97.0806884765625 49.8847961425781))",49.885,-97.081,49.886,-97.079,POINT(-97.07957 49.88534),49.885,-97.08,Winnipeg,,Manitoba,Canada,CA-MB,0.029,3,2020-10-02,5.1
cbfgwu1,"POLYGON((-97.0848083496094 49.85595703125, -97.0834350585938 49.85595703125, -97.0834350585938 49.8573303222656, -97.0848083496094 49.8573303222656, -97.0848083496094 49.85595703125))",49.856,-97.085,49.857,-97.083,POINT(-97.08414 49.85603),49.856,-97.084,Winnipeg,,Manitoba,Canada,CA-MB,0.256,22,2020-10-02,5.1
cbg6b35,"POLYGON((-96.6645812988281 49.7076416015625, -96.6632080078125 49.7076416015625, -96.6632080078125 49.7090148925781, -96.6645812988281 49.7090148925781, -96.6645812988281 49.7076416015625))",49.708,-96.665,49.709,-96.663,POINT(-96.66378 49.70794),49.708,-96.664,Taché,,Manitoba,Canada,CA-MB,0.444,45,2020-10-02,5.1
cbfgw7g,"POLYGON((-97.1040344238281 49.8545837402344, -97.1026611328125 49.8545837402344, -97.1026611328125 49.85595703125, -97.1040344238281 49.85595703125, -97.1040344238281 49.8545837402344))",49.855,-97.104,49.856,-97.103,POINT(-97.10356 49.85537),49.855,-97.104,Winnipeg,,Manitoba,Canada,CA-MB,0.004,3,2020-10-02,5.1
cbfgun5,"POLYGON((-97.2029113769531 49.910888671875, -97.2015380859375 49.910888671875, -97.2015380859375 49.9122619628906, -97.2029113769531 49.9122619628906, -97.2029113769531 49.910888671875))",49.911,-97.203,49.912,-97.202,POINT(-97.20171 49.91148),49.911,-97.202,Winnipeg,,Manitoba,Canada,CA-MB,0.012,3,2020-10-02,5.1
cbfgu78,"POLYGON((-97.196044921875 49.8971557617188, -97.1946716308594 49.8971557617188, -97.1946716308594 49.8985290527344, -97.196044921875 49.8985290527344, -97.196044921875 49.8971557617188))",49.897,-97.196,49.899,-97.195,POINT(-97.19543 49.89772),49.898,-97.195,Winnipeg,,Manitoba,Canada,CA-MB,0.079,46,2020-10-02,5.1
cbfu3hr,"POLYGON((-97.3292541503906 49.9891662597656, -97.327880859375 49.9891662597656, -97.327880859375 49.9905395507812, -97.3292541503906 49.9905395507812, -97.3292541503906 49.9891662597656))",49.989,-97.329,49.991,-97.328,POINT(-97.32866 49.9901),49.99,-97.329,Rosser,,Manitoba,Canada,CA-MB,0.022,3,2020-10-02,5.1
cbfgy65,"POLYGON((-97.1040344238281 49.888916015625, -97.1026611328125 49.888916015625, -97.1026611328125 49.8902893066406, -97.1040344238281 49.8902893066406, -97.1040344238281 49.888916015625))",49.889,-97.104,49.89,-97.103,POINT(-97.10306 49.88922),49.889,-97.103,Winnipeg,,Manitoba,Canada,CA-MB,0.149,17,2020-10-02,5.1
cbfgybe,"POLYGON((-97.0820617675781 49.8806762695312, -97.0806884765625 49.8806762695312, -97.0806884765625 49.8820495605469, -97.0820617675781 49.8820495605469, -97.0820617675781 49.8806762695312))",49.881,-97.082,49.882,-97.081,POINT(-97.08181 49.88188),49.882,-97.082,Winnipeg,,Manitoba,Canada,CA-MB,0.015,3,2020-10-02,5.1
cc143tx,"POLYGON((-99.7682189941406 51.0507202148438, -99.766845703125 51.0507202148438, -99.766845703125 51.0520935058594, -99.7682189941406 51.0520935058594, -99.7682189941406 51.0507202148438))",51.051,-99.768,51.052,-99.767,POINT(-99.76781 51.05165),51.052,-99.768,Lakeshore,,Manitoba,Canada,CA-MB,0.513,35,2020-10-02,5.1
cbfun6p,"POLYGON((-97.0985412597656 49.932861328125, -97.09716796875 49.932861328125, -97.09716796875 49.9342346191406, -97.0985412597656 49.9342346191406, -97.0985412597656 49.932861328125))",49.933,-97.099,49.934,-97.097,POINT(-97.09782 49.93384),49.934,-97.098,Winnipeg,,Manitoba,Canada,CA-MB,0.009,3,2020-10-02,5.1
cbfgqpw,"POLYGON((-97.1109008789062 49.8312377929688, -97.1095275878906 49.8312377929688, -97.1095275878906 49.8326110839844, -97.1109008789062 49.8326110839844, -97.1109008789062 49.8312377929688))",49.831,-97.111,49.833,-97.11,POINT(-97.11016 49.83219),49.832,-97.11,Winnipeg,,Manitoba,Canada,CA-MB,0.016,3,2020-10-02,5.1
cbbpqf3,"POLYGON((-100.951995849609 50.5055236816406, -100.950622558594 50.5055236816406, -100.950622558594 50.5068969726562, -100.951995849609 50.5068969726562, -100.951995849609 50.5055236816406))",50.506,-100.952,50.507,-100.951,POINT(-100.95194 50.50669),50.507,-100.952,Prairie View,,Manitoba,Canada,CA-MB,0.15,7,2020-10-02,5.1
cbbd694,"POLYGON((-100.434265136719 49.6197509765625, -100.432891845703 49.6197509765625, -100.432891845703 49.6211242675781, -100.434265136719 49.6211242675781, -100.434265136719 49.6197509765625))",49.62,-100.434,49.621,-100.433,POINT(-100.43391 49.62104),49.621,-100.434,Souris-Glenwood,,Manitoba,Canada,CA-MB,1.053,22,2020-10-02,5.1
cbfumbf,"POLYGON((-97.1273803710938 49.9699401855469, -97.1260070800781 49.9699401855469, -97.1260070800781 49.9713134765625, -97.1273803710938 49.9713134765625, -97.1273803710938 49.9699401855469))",49.97,-97.127,49.971,-97.126,POINT(-97.12651 49.97033),49.97,-97.127,Winnipeg,,Manitoba,Canada,CA-MB,0.022,5,2020-10-02,5.1
cbfgvxg,"POLYGON((-97.1369934082031 49.9205017089844, -97.1356201171875 49.9205017089844, -97.1356201171875 49.921875, -97.1369934082031 49.921875, -97.1369934082031 49.9205017089844))",49.921,-97.137,49.922,-97.136,POINT(-97.1359 49.92162),49.922,-97.136,Winnipeg,,Manitoba,Canada,CA-MB,0.139,9,2020-10-02,5.1
cbfgv9g,"POLYGON((-97.1369934082031 49.8875427246094, -97.1356201171875 49.8875427246094, -97.1356201171875 49.888916015625, -97.1369934082031 49.888916015625, -97.1369934082031 49.8875427246094))",49.888,-97.137,49.889,-97.136,POINT(-97.13607 49.88866),49.889,-97.136,Winnipeg,,Manitoba,Canada,CA-MB,0.03,4,2020-10-02,5.1
cbfg5k1,"POLYGON((-97.2386169433594 49.76806640625, -97.2372436523438 49.76806640625, -97.2372436523438 49.7694396972656, -97.2386169433594 49.7694396972656, -97.2386169433594 49.76806640625))",49.768,-97.239,49.769,-97.237,POINT(-97.23749 49.76811),49.768,-97.237,Macdonald,,Manitoba,Canada,CA-MB,0.649,73,2020-10-02,5.1
cc3mwm1,"POLYGON((-99.2161560058594 53.0255126953125, -99.2147827148438 53.0255126953125, -99.2147827148438 53.0268859863281, -99.2161560058594 53.0268859863281, -99.2161560058594 53.0255126953125))",53.026,-99.216,53.027,-99.215,POINT(-99.21519 53.02579),53.026,-99.215,"Division No. 21, Unorganized",,Manitoba,Canada,CA-MB,0.32,3,2020-10-02,5.1
cbg4yv6,"POLYGON((-96.7318725585938 49.7309875488281, -96.7304992675781 49.7309875488281, -96.7304992675781 49.7323608398438, -96.7318725585938 49.7323608398438, -96.7318725585938 49.7309875488281))",49.731,-96.732,49.732,-96.73,POINT(-96.73117 49.73149),49.731,-96.731,Taché,,Manitoba,Canada,CA-MB,1.126,9,2020-10-02,5.1
cbfgqrb,"POLYGON((-97.108154296875 49.8326110839844, -97.1067810058594 49.8326110839844, -97.1067810058594 49.833984375, -97.108154296875 49.833984375, -97.108154296875 49.8326110839844))",49.833,-97.108,49.834,-97.107,POINT(-97.10743 49.83322),49.833,-97.107,Winnipeg,,Manitoba,Canada,CA-MB,0.041,4,2020-10-02,5.1
cbfgm40,"POLYGON((-97.1630859375 49.801025390625, -97.1617126464844 49.801025390625, -97.1617126464844 49.8023986816406, -97.1630859375 49.8023986816406, -97.1630859375 49.801025390625))",49.801,-97.163,49.802,-97.162,POINT(-97.16208 49.80154),49.802,-97.162,Winnipeg,,Manitoba,Canada,CA-MB,0.042,4,2020-10-02,5.1
cbfgz78,"POLYGON((-97.064208984375 49.8971557617188, -97.0628356933594 49.8971557617188, -97.0628356933594 49.8985290527344, -97.064208984375 49.8985290527344, -97.064208984375 49.8971557617188))",49.897,-97.064,49.899,-97.063,POINT(-97.06404 49.89746),49.897,-97.064,Winnipeg,,Manitoba,Canada,CA-MB,0.037,5,2020-10-02,5.1
cbfgxnf,"POLYGON((-97.0724487304688 49.8710632324219, -97.0710754394531 49.8710632324219, -97.0710754394531 49.8724365234375, -97.0724487304688 49.8724365234375, -97.0724487304688 49.8710632324219))",49.871,-97.072,49.872,-97.071,POINT(-97.07144 49.87178),49.872,-97.071,Winnipeg,,Manitoba,Canada,CA-MB,0.006,5,2020-10-02,5.1
cbfgunh,"POLYGON((-97.2015380859375 49.910888671875, -97.2001647949219 49.910888671875, -97.2001647949219 49.9122619628906, -97.2015380859375 49.9122619628906, -97.2015380859375 49.910888671875))",49.911,-97.202,49.912,-97.2,POINT(-97.20035 49.91151),49.912,-97.2,Winnipeg,,Manitoba,Canada,CA-MB,0.029,4,2020-10-02,5.1
